topic_number,topic_name,content_item_title,content_item_url,content_item_probability,content_item_id
0,Death Abroad Procedures,Attitudes towards COVID-19 among passengers travelling into and out of the UK: July 2021 to December 2021,https://gov.uk/government/statistics/attitudes-towards-covid-19-among-passengers-travelling-into-and-out-of-the-uk-july-2021-to-december-2021,0.865,278a5fba-d395-484b-a262-43db26fe2b8b
0,Death Abroad Procedures,Postponed: England - Italy 6 Nations rugby match in Rome,https://gov.uk/government/news/travel-advice-for-england-rugby-fans-travelling-to-rome,0.486,288ea85e-9d50-45a9-b869-ebda805475c5
0,Death Abroad Procedures,Doctors and medical facilities: worldwide list,https://gov.uk/government/collections/doctors-and-medical-facilities-worldwide-list,0.852,292ece71-3223-4ddc-8bdf-e52230fe56a1
0,Death Abroad Procedures,Options when customs seizes your things,https://gov.uk/customs-seizures,1.000,2951f63c-4c6b-41f0-8364-3ab5a1a530d2
0,Death Abroad Procedures,Armenia: mental health support abroad,https://gov.uk/government/publications/mental-health-support-for-british-nationals-in-armenia,0.967,29861c63-c55c-4842-a511-0dd2f823b6d6
0,Death Abroad Procedures,Run international bus or coach services and tours after Brexit,https://gov.uk/guidance/run-international-bus-or-coach-services-after-brexit,0.834,29c1fb3d-8c97-44c6-a675-e5f7782de538
0,Death Abroad Procedures,List of English-speaking Notaries Public in Indonesia,https://gov.uk/government/publications/list-of-english-speaking-notaries-public-in-indonesia,0.775,2a306aa3-03ba-4e96-8a05-b0854af5748a
0,Death Abroad Procedures,When someone dies in Denmark,https://gov.uk/government/publications/denmark-bereavement-packinformation,1.000,2a720d8c-3224-4205-93e6-4929b04a57aa
0,Death Abroad Procedures,When someone dies in Kenya,https://gov.uk/guidance/when-someone-dies-in-kenya,0.872,2b83db62-1b30-442b-aaa7-0fd9fe8cf807
0,Death Abroad Procedures,Maldives bereavement: death abroad,https://gov.uk/government/publications/maldives-bereavement-death-abroad,0.951,2b8fb88d-caa3-467d-aa24-bbe24ca35d50
0,Death Abroad Procedures,Travel abroad by sea: regional risks,https://gov.uk/guidance/sea-river-and-piracy-safety,0.587,2c566071-d5cb-48f1-9060-7af530d48bd0
0,Death Abroad Procedures,If you’re affected by a crisis abroad,https://gov.uk/guidance/how-to-deal-with-a-crisis-overseas,0.737,2d43a75a-d534-49e0-84dd-ead3c461cb28
0,Death Abroad Procedures,Update to Lebanon travel advice: FCDO statement,https://gov.uk/government/news/update-to-lebanon-travel-advice-fcdo-statement,0.786,2f317e4a-29f5-4bd5-bd38-c1ec8d217b3f
0,Death Abroad Procedures,Chile: funeral directors,https://gov.uk/government/publications/chile-local-funeral-directors,1.000,2fbcc6df-6bb9-48b7-9011-75410eae0fc9
0,Death Abroad Procedures,Living in Georgia,https://gov.uk/guidance/living-in-georgia,0.301,2fce13c2-97f1-481b-bc37-a8a2f1085204
0,Death Abroad Procedures,When someone dies in Estonia,https://gov.uk/government/publications/deathbereavement-information-sheet-in-tallinn,1.000,30bafe02-7bbb-486b-bb29-a3e653e64131
0,Death Abroad Procedures,Ecuador bereavement: death abroad,https://gov.uk/government/publications/ecuador-bereavement-information-pack,0.356,32611038-fe35-496e-8166-91fb5adb2293
0,Death Abroad Procedures,Coronavirus (COVID-19): Foreign Secretary's statement on support for British people abroad,https://gov.uk/government/speeches/coronavirus-covid-19-foreign-secretarys-statement-on-support-for-british-people-abroad,0.842,32a6a389-8846-41b4-a15b-c7c33ef7cd52
0,Death Abroad Procedures,Germany: doctors,https://gov.uk/government/publications/germany-list-of-medical-practitionersfacilities,0.916,32a80949-ecf7-435c-a9a5-c76bf91e6277
0,Death Abroad Procedures,Italy: mental health support abroad,https://gov.uk/government/publications/italy-mental-health-support-abroad,1.000,33a33d28-9865-40ca-85f7-ba165ac7e029
0,Death Abroad Procedures,Zambia: lawyers,https://gov.uk/government/publications/zambia-list-of-lawyers,0.962,33c5a2c4-e553-4966-9169-1d76ba172972
0,Death Abroad Procedures,When someone dies in Ethiopia,https://gov.uk/government/publications/ethiopia-bereavement-pack,0.658,341756e4-8096-40a9-9499-70a87f875385
0,Death Abroad Procedures,Porto v Liverpool match: travel advice,https://gov.uk/government/news/porto-v-liverpool-match-travel-advice,0.980,343e35e7-0f82-486c-882b-42fe9eb08e9b
0,Death Abroad Procedures,Coronavirus (COVID-19) government-assisted return by air: letter to the airline industry,https://gov.uk/government/publications/coronavirus-covid-19-government-assisted-return-by-air-letter-to-the-airline-industry,0.816,345664c6-59ea-4d2c-8684-38634906f72a
0,Death Abroad Procedures,Germany: notaries,https://gov.uk/government/publications/list-of-notaries-in-germany,0.608,34730558-46be-4316-b90f-00bcfd749712
0,Death Abroad Procedures,Tanzania: doctors,https://gov.uk/government/publications/list-of-medical-facilities-in-tanzania,1.000,34c5bef2-d1a7-40d4-b352-ea90e971d9f0
0,Death Abroad Procedures,Suriname: funeral directors,https://gov.uk/government/publications/suriname-list-of-funerals-directors,1.000,34eb816e-e85d-46b5-ae39-33ea786360c3
0,Death Abroad Procedures,Ethiopia: translators and interpreters,https://gov.uk/government/publications/ethiopia-translators-and-interpreters,1.000,3573d292-15d1-47e9-b4c4-9e4fc82f1281
0,Death Abroad Procedures,Paraguay: funeral directors,https://gov.uk/government/publications/list-of-funeral-directors-in-paraguay,1.000,35ec3471-7c72-4db3-a3b6-5d913c6756de
0,Death Abroad Procedures,Spain travel during coronavirus: commercial flights between Spain and the UK,https://gov.uk/government/news/spain-travel-during-coronavirus-commercial-flights-between-spain-and-the-uk,0.847,3634d849-c0bc-4358-a734-bfef24985c45
0,Death Abroad Procedures,Living in Jamaica,https://gov.uk/guidance/living-in-jamaica,0.585,37027655-ee56-4449-8acc-81a8a6d7c90b
0,Death Abroad Procedures,South Africa: medical facilities,https://gov.uk/government/publications/south-africa-list-of-medical-facilities,1.000,3725235e-13ca-44ba-918f-02946208c456
0,Death Abroad Procedures,Drive in the EU after Brexit: lorry and goods vehicle drivers,https://gov.uk/guidance/prepare-to-drive-in-the-eu-after-brexit-lorry-and-goods-vehicle-drivers,0.652,374d4582-349f-4fc8-8d9b-9b2a3a8ebe10
0,Death Abroad Procedures,Living in Togo,https://gov.uk/guidance/living-in-togo,0.924,376609fd-7f5d-481a-a51e-ee993c5c6fed
0,Death Abroad Procedures,Serbia: doctors,https://gov.uk/government/publications/serbia-list-of-medical-facilitiespractitioners,0.908,37a19770-f86d-4823-92aa-470aa6c77982
0,Death Abroad Procedures,Latvia: translators,https://gov.uk/government/publications/latvia-list-of-translators-and-interpreters,0.968,37ccf47b-e446-4b78-a013-71b784822808
0,Death Abroad Procedures,Guinea: doctors,https://gov.uk/government/publications/guinea-list-of-medical-facilities,0.442,37ce5164-2134-47e8-8d32-f8177f19f718
0,Death Abroad Procedures,When someone dies in Tanzania,https://gov.uk/government/publications/tanzania-bereavement-information-pack,0.888,3801ddca-f4d3-4f39-a462-4bca2bc1d4f3
0,Death Abroad Procedures,Mozambique bereavement: death abroad,https://gov.uk/government/publications/mozambique-bereavement-packinformation,0.948,38203f70-f11e-4d47-97b0-3cc9adf6429c
0,Death Abroad Procedures,Living in Grenada,https://gov.uk/guidance/living-in-grenada,0.569,3849c30c-d553-4b59-b183-73eda2c79dde
0,Death Abroad Procedures,"About Foreign, Commonwealth & Development Office travel advice",https://gov.uk/guidance/about-foreign-commonwealth-development-office-travel-advice,0.844,396d8a4f-13dd-4138-af65-bbcbcbce8bfe
0,Death Abroad Procedures,When someone dies in Russia,https://gov.uk/government/publications/russia-pereavement-packinformation,0.769,39bb1f01-3948-4adb-9d3d-c7a3a3b3e081
0,Death Abroad Procedures,When someone dies in Vanuatu,https://gov.uk/guidance/when-someone-dies-in-vanuatu,0.900,39c779cb-35d3-414a-a463-87b85f4f5476
0,Death Abroad Procedures,Repatriation flights from Peru,https://gov.uk/government/news/repatriation-flights-from-peru,1.000,39d2d11c-5561-4dc5-8472-7b242a799fbf
0,Death Abroad Procedures,When someone dies in Ukraine,https://gov.uk/guidance/when-someone-dies-in-ukraine,1.000,3a1c9fd3-d8c5-43a4-9659-7c7e0029663a
0,Death Abroad Procedures,Taking your pet abroad if there's no Brexit deal,https://gov.uk/government/publications/taking-your-pet-abroad-if-theres-no-brexit-deal,1.000,3ae9604c-5b97-493b-8069-0b90a1567076
0,Death Abroad Procedures,Seychelles: funeral directors,https://gov.uk/government/publications/seychelles-list-of-funeral-directors,0.889,3b03697a-3a6c-4ea4-a1ae-9d22339063e2
0,Death Abroad Procedures,Chile: lawyers,https://gov.uk/government/publications/chile-list-of-lawyers,0.919,3b4351a0-60d3-4cc4-b4fe-72c205529322
0,Death Abroad Procedures,Living in Mauritania,https://gov.uk/guidance/living-in-mauritania,1.000,3b5bb0aa-efde-4aad-8743-858277b5d34b
0,Death Abroad Procedures,When someone dies in Senegal,https://gov.uk/guidance/when-someone-dies-in-senegal,0.725,3b697bde-ac78-45bb-9dd0-9a0af996b11a
0,Death Abroad Procedures,Burundi: translators,https://gov.uk/government/publications/burundi-list-of-translatorsinterpreters,0.475,3bf6a326-3465-4625-a95a-3978a3dd927a
0,Death Abroad Procedures,Living in Central African Republic,https://gov.uk/government/publications/living-in-central-african-republic,0.862,3c03b0d3-ee0e-4cc7-b417-bd1d3a6c6af0
0,Death Abroad Procedures,Lesotho: doctors,https://gov.uk/government/publications/lesotho-list-of-medical-facilities,0.578,3ca5982d-9b1e-415a-a43e-d0a1584751c3
0,Death Abroad Procedures,Nepal: mental health support abroad,https://gov.uk/government/publications/nepal-mental-health-support-abroad,0.501,3d10ec89-9dc2-43c0-87e6-8a972b34a666
0,Death Abroad Procedures,Living in Tanzania,https://gov.uk/guidance/living-in-tanzania,1.000,3d2d9e95-b4d4-4cb0-bcf7-d20ebb7a782b
0,Death Abroad Procedures,Guyana: medical facilities,https://gov.uk/government/publications/guyana-list-of-list-of-medical-facilities-practioners,0.887,3d39dc69-eed5-4c11-9bb1-3767effcc639
0,Death Abroad Procedures,‘Be On The Ball’ for Euro 2020,https://gov.uk/government/news/be-on-the-ball-for-euro-2020,1.000,3d57122c-0b3a-49a3-a504-ec3084ea31bb
0,Death Abroad Procedures,Kidnappings or hostages abroad,https://gov.uk/guidance/kidnappings-or-hostages-abroad,1.000,3d6cf54b-f489-490f-8c03-2e216bcb478a
0,Death Abroad Procedures,Living in Mauritius,https://gov.uk/guidance/living-in-mauritius,0.566,3d6d4f00-a190-4ad3-87f5-a457f8b9e95a
0,Death Abroad Procedures,When someone dies in Bangladesh,https://gov.uk/guidance/when-someone-dies-in-bangladesh,1.000,3eb9c205-2dfb-4588-bdd0-4d641edeec2b
0,Death Abroad Procedures,17 more charter flights from India to return thousands of stranded Brits,https://gov.uk/government/news/17-more-charter-flights-from-india-to-return-thousands-of-stranded-brits,1.000,3f1dffe0-791c-4e03-aa18-13a35610eade
0,Death Abroad Procedures,Russia: doctors,https://gov.uk/government/publications/russia-list-of-medical-facilitiespractitioners,0.864,3fa77012-a3f8-4176-b85f-06809cea3f5b
0,Death Abroad Procedures,Living in Bolivia,https://gov.uk/guidance/living-in-bolivia--2,0.448,4043da66-06eb-4066-be49-d69abdc67dd6
0,Death Abroad Procedures,Belize: funeral directors,https://gov.uk/government/publications/belize-list-of-funeral-directors,0.259,40c98506-8e58-4dde-a3cd-3ecef1640ca2
0,Death Abroad Procedures,When someone dies in Botswana,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-botswana,0.918,40cbcf74-f715-4eec-be01-8c1e11b290b8
0,Death Abroad Procedures,FOI release: travel safety campaign,https://gov.uk/government/publications/foi-release-travel-safety-campaign,0.789,4131ab29-6a63-4365-af66-82ef1c3f1319
0,Death Abroad Procedures,Ecuador: mental health support for British nationals,https://gov.uk/government/publications/ecuador-mental-health-support-for-british-nationals,1.000,41a60633-d86a-4b96-a1ab-812eab3e3f82
0,Death Abroad Procedures,Memorandum of understanding between the UK and the Isle of Man on reciprocal healthcare,https://gov.uk/government/publications/memorandum-of-understanding-between-the-uk-and-the-isle-of-man-on-reciprocal-healthcare,1.000,41d3819c-4dd6-44d5-a3bc-9c5fe65ebe5d
0,Death Abroad Procedures,What to do when someone dies abroad,https://gov.uk/guidance/what-to-do-after-a-british-national-dies-abroad,1.000,41db8b88-0e3a-4407-8586-dd885f4acb6c
0,Death Abroad Procedures,Living in Colombia,https://gov.uk/guidance/living-in-colombia,0.573,43798a1d-0866-4adc-bde5-35669b0bd9c6
0,Death Abroad Procedures,Mental health support abroad: advice by country,https://gov.uk/government/collections/mental-health-support-abroad,0.735,43a027da-ae12-46c6-9225-643dc54849b4
0,Death Abroad Procedures,When someone dies in Lesotho,https://gov.uk/guidance/when-someone-dies-in-lesotho,0.882,43d813dd-1fc5-44e6-a107-bf1c78add6bc
0,Death Abroad Procedures,Consular charter for services to British nationals abroad,https://gov.uk/government/publications/consular-charter-for-services-to-british-nationals-abroad,1.000,43ec44f2-2bb2-43b2-82f6-81c630524012
0,Death Abroad Procedures,Trailer registration,https://gov.uk/government/publications/trailer-registration,1.000,4510ac32-13b0-406f-8e4d-aa89a93a4524
0,Death Abroad Procedures,Hajj and Umrah pilgrims: latest health and travel advice,https://gov.uk/government/news/hajj-and-umrah-pilgrims-latest-health-and-travel-advice,0.921,4606460d-2464-4e5f-9941-e2ded71d9906
0,Death Abroad Procedures,Brits urged to read travel advice ahead of Bank Holiday trips,https://gov.uk/government/news/brits-urged-to-read-travel-advice-ahead-of-bank-holiday-trips,0.648,46274ab3-3a1b-4ac6-9d21-832aff1d5c56
0,Death Abroad Procedures,Support for missing British nationals abroad and their families: call for bids,https://gov.uk/government/publications/support-for-missing-british-nationals-abroad-and-their-families-call-for-bids,1.000,4629d8b9-0f59-4fc6-b445-91053c1366ed
0,Death Abroad Procedures,When someone dies in Burkina Faso,https://gov.uk/guidance/when-someone-dies-in-burkina-faso,0.884,4678fff0-5322-4963-82ad-96eaacde5058
0,Death Abroad Procedures,Italy: doctors,https://gov.uk/government/publications/italy-list-of-medical-facilitiespractitioners,0.478,46b0b52f-75c8-4583-8874-9e0cd9a7b6d1
0,Death Abroad Procedures,Prime Minister declares UK one of the most open countries in Europe and ready for an international tourism boom,https://gov.uk/government/news/prime-minister-declares-uk-one-of-the-most-open-countries-in-europe-and-ready-for-an-international-tourism-boom,0.506,4919cbf5-ec43-41af-b461-c8569bb54009
0,Death Abroad Procedures,Republic of Congo: List of English speaking Medical Facilities,https://gov.uk/government/publications/list-of-medical-facilitiespractitioners-in-the-republic-of-congo,0.913,49d24cc8-4871-453c-ae12-04a63363ce95
0,Death Abroad Procedures,Guatemala: medical facilities,https://gov.uk/government/publications/list-of-medical-facilities-in-guatemala-city,0.910,49ff7469-514b-41a0-8061-85924c5c1c2e
0,Death Abroad Procedures,List of medical facilities in China,https://gov.uk/government/publications/list-of-hospitals-in-china,0.681,4ae5921a-5901-4a06-b483-568899138dcc
0,Death Abroad Procedures,When someone dies in Georgia,https://gov.uk/government/publications/georgia-bereavement-pack-information,0.894,4af96350-54c6-4a1f-8235-ddfe9f427696
0,Death Abroad Procedures,Charter flight from Guyana for stranded British nationals,https://gov.uk/government/news/charter-flight-from-guyana-for-stranded-british-nationals,0.959,4aff4906-e833-4c86-97a7-d85321b6f6e0
0,Death Abroad Procedures,Air travel: safety and security,https://gov.uk/guidance/air-travel-safety-and-security,0.650,4b0a1fd4-3e65-4b02-8afa-03137fb5eff7
0,Death Abroad Procedures,"New advice for travellers visiting the UK, EU or European Economic Area in the event of a no-deal EU Exit",https://gov.uk/government/news/new-advice-for-travellers-visiting-the-uk-eu-or-european-economic-area-in-the-event-of-a-no-deal-eu-exit,0.763,4cdec670-dccb-4c77-a2dc-a7f051084752
0,Death Abroad Procedures,PHE issues advice to people travelling to Egypt,https://gov.uk/government/news/phe-issues-advice-to-people-travelling-to-egypt,0.904,4d48af06-7150-4125-a1a6-b3f97acda4fa
0,Death Abroad Procedures,When someone dies in the Republic of Congo,https://gov.uk/government/publications/republic-of-congo-bereavement-packinformation,1.000,4de74f42-fcca-4492-8987-7975039dde59
0,Death Abroad Procedures,When someone dies in Zimbabwe,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-zimbabwe,0.944,4def96e0-a620-4b30-8951-cdccc7801581
0,Death Abroad Procedures,Jamaica: lawyers,https://gov.uk/government/publications/list-of-lawyers-in-jamaica,0.862,4df618a4-eff8-4195-881f-ad3f3e21ebe1
0,Death Abroad Procedures,Living in El Salvador,https://gov.uk/guidance/living-in-el-salvador,0.450,4e03693e-afb3-421b-8ddd-1c965440243b
0,Death Abroad Procedures,South Korea: doctors,https://gov.uk/government/publications/south-korea-doctors,0.924,4fbd3462-78e4-4362-977e-e5d4a825282f
0,Death Abroad Procedures,Fiji: funeral directors,https://gov.uk/government/publications/fiji-funeral-directors,1.000,4feb1909-4356-4789-aeee-b0c5709e6599
0,Death Abroad Procedures,Slovenia: doctors,https://gov.uk/government/publications/slovenia-list-of-medical-facilities,1.000,50cf5d52-3ed0-414f-aab1-02506e5010ef
0,Death Abroad Procedures,'2020 – a year like no other' - Reflections about very busy times in Chile,https://gov.uk/government/news/2020-a-year-like-no-other-reflections-about-very-busy-times-in-chile,0.784,50d8390f-e0f5-423b-a36e-fd085e91fa79
0,Death Abroad Procedures,Croatia: doctors,https://gov.uk/government/publications/medical-facilities-in-croatia,0.948,51028fad-44ea-4335-813b-b4f42444d03a
0,Death Abroad Procedures,When someone dies in Ecuador,https://gov.uk/guidance/when-someone-dies-in-ecuador,0.891,512f3bac-5927-4262-9ce6-9d24b3b932f4
0,Death Abroad Procedures,"Egypt bereavement information: murder, manslaughter, and suspicious deaths",https://gov.uk/guidance/bereavement-information-egypt-murder-manslaughter-and-suspicious-deaths,0.215,51532b41-4211-4bc4-a480-5fd79519de57
0,Death Abroad Procedures,Burkina Faso: doctors and medical facilities,https://gov.uk/government/publications/burkina-faso-doctors-and-medical-facilities,1.000,51f40575-54a0-409b-ba47-49a0b1a8df5d
0,Death Abroad Procedures,Romania: doctors,https://gov.uk/government/publications/medical-facilities-list-romania,0.685,51ffc8f3-9c14-4dc1-a255-eddbab9b333a
0,Death Abroad Procedures,When someone dies in St Kitts and Nevis,https://gov.uk/guidance/when-someone-dies-in-st-kitts-and-nevis,1.000,523449ab-a6e3-496f-9c48-55fe538c8731
0,Death Abroad Procedures,Check if you need to register a trailer before towing it abroad,https://gov.uk/guidance/trailer-registration,1.000,52beeb1c-911d-44a6-8ef1-075286a56098
0,Death Abroad Procedures,When someone dies in the Philippines,https://gov.uk/government/publications/philippines-bereavement-pack,0.896,52ec9d01-15d4-4a1e-836f-13986482574a
0,Death Abroad Procedures,Portugal: financial advisors and consultants,https://gov.uk/government/publications/portugal-list-of-financial-advisors-fiscal-consultants,0.678,53d97332-159d-4349-a9df-f642c3de05c2
0,Death Abroad Procedures,Denmark: funeral directors,https://gov.uk/government/publications/denmark-list-of-funeral-directors,0.791,5451d574-9fc0-43a2-b3c4-9613eaeda5ac
0,Death Abroad Procedures,When someone dies in Kazakhstan,https://gov.uk/government/publications/kazakhstan-bereavement-death-abroad,0.943,54e09fe8-2d6c-44b5-8aa4-45d4c7403c53
0,Death Abroad Procedures,COVID-19 Guidance: Advice to UK businesses in Switzerland,https://gov.uk/government/news/covid-19-guidance-advice-to-uk-businesses-in-switzerland,0.659,54ee9da9-63c9-4c3f-aa69-cd1461ba1eb6
0,Death Abroad Procedures,When someone dies in Mali,https://gov.uk/government/publications/mali-bereavement-death-abroad,0.754,5519d4d2-2d9e-4e44-b468-0ca9edfc030d
0,Death Abroad Procedures,Lusaka: Bereavement: Death Abroad,https://gov.uk/government/publications/lusaka-bereavement-death-abroad,0.907,5607882e-8c74-4a36-9126-932804948d30
0,Death Abroad Procedures,When someone dies in Poland,https://gov.uk/government/publications/poland-bereavement-pack-information,0.656,56833783-321c-468b-9de1-e88a3af318af
0,Death Abroad Procedures,Georgia: medical facilities,https://gov.uk/government/publications/list-of-medical-facilities-in-georgia,1.000,5786f6b8-40e7-4132-8ac5-592bdc22b096
0,Death Abroad Procedures,Malaysia: doctors and medical facilities,https://gov.uk/government/publications/malaysia-list-of-medical-facilities,0.889,58826081-feed-4490-8a60-e024d009dda9
0,Death Abroad Procedures,Take medicine in or out of the UK,https://gov.uk/take-medicine-in-or-out-uk,0.670,5894a2ac-faba-487d-8095-4971cc3d2ee7
0,Death Abroad Procedures,Easier access to notarial services for British Nationals in Macao,https://gov.uk/government/news/easier-access-to-notarial-services-for-british-nationals-in-macao,0.746,58ee00f5-66e7-4a41-b5a8-5b9e5a6904ca
0,Death Abroad Procedures,Healthcare for UK nationals visiting Ireland,https://gov.uk/guidance/healthcare-for-uk-nationals-visiting-ireland,1.000,5905c304-3ae7-40ca-aba3-c8dfd7dc3fc6
0,Death Abroad Procedures,Kosovo: funeral directors,https://gov.uk/government/publications/kosovo-list-of-funeral-directors,1.000,59306f98-76bc-451e-b481-716f84b868af
0,Death Abroad Procedures,Exchange of letters on UK-Ireland reciprocal healthcare arrangements,https://gov.uk/government/publications/exchange-of-letters-on-uk-ireland-reciprocal-healthcare-arrangements,1.000,59ba2ea3-03c4-43ea-af60-e4d6c85c9308
0,Death Abroad Procedures,Living in Rwanda,https://gov.uk/guidance/living-in-rwanda,0.661,5b11640b-2748-44ff-a93e-f9e4bc62715d
0,Death Abroad Procedures,Living in Angola,https://gov.uk/guidance/living-in-angola,1.000,5b62b7ca-a004-496e-8d78-708c576a136a
0,Death Abroad Procedures,Togo: List of Medical Facilities,https://gov.uk/government/publications/togo-doctors,0.442,5c07ceeb-d5fb-47ee-a7dd-0a0b682245d8
0,Death Abroad Procedures,Reciprocal healthcare policy framework for the funding of healthcare abroad in exceptional circumstances,https://gov.uk/government/publications/reciprocal-healthcare-policy-framework-for-the-funding-of-healthcare-abroad-in-exceptional-circumstances,1.000,5ca07ac8-8286-4d08-878c-8a36ba7680cd
0,Death Abroad Procedures,Denmark: doctors,https://gov.uk/government/publications/denmark-list-of-medical-facilitiespractitioners,0.438,5ca63be0-11a8-4bde-a0bb-1354e6d256ff
0,Death Abroad Procedures,Bolivia: medical facilities and practitioners,https://gov.uk/government/publications/bolivia-medical-facilities-and-practitioners,1.000,5dd202c7-d8f9-4977-8979-5cc4fbaacee6
0,Death Abroad Procedures,When someone dies in Moldova,https://gov.uk/government/publications/moldova-bereavement-packinformation,1.000,5ec58ff8-fbe2-4eb7-a020-0b766d9f629b
0,Death Abroad Procedures,Travel advice for the USA,https://gov.uk/government/news/travel-advice-for-the-usa,1.000,5fd25702-33f6-4d9f-9571-cce82402b825
0,Death Abroad Procedures,Belgium: doctors,https://gov.uk/government/publications/belgium-list-of-medical-facilitiespractitioners,0.545,602342d7-9d75-4305-8c8a-3d5381642ff8
0,Death Abroad Procedures,Chile: medical facilities / practitioners,https://gov.uk/government/publications/chile-list-of-medical-facilitiespractitioners-2,1.000,60a01acc-2036-435c-bea5-680dd2d4bd03
0,Death Abroad Procedures,Manchester United FC v Villareal CF match: travel advice,https://gov.uk/government/news/manchester-united-fc-v-villareal-cf-match-travel-advice,1.000,60bedfa1-303b-453a-8ae5-94c8d870f330
0,Death Abroad Procedures,Ethiopia: doctors and medical facilities,https://gov.uk/government/publications/ethiopia-doctors-and-medical-facilities,1.000,61288bfc-5e8e-4162-bfa8-71b2b17d76ef
0,Death Abroad Procedures,"Young holidaymakers urged to ""stick with your mates""",https://gov.uk/government/news/young-holidaymakers-urged-to-stick-with-your-mates,0.762,61532f6b-fe9b-415a-bfe0-b780063658a8
0,Death Abroad Procedures,Eritrea: doctors,https://gov.uk/government/publications/eritrea-doctors,0.859,61ed8972-c1c7-45a6-b947-ca2f32dfd360
0,Death Abroad Procedures,UK announces more flights to bring stranded Brits home from India,https://gov.uk/government/news/uk-announces-more-flights-to-bring-stranded-brits-home-from-india,1.000,6329aaac-993b-4c87-9f85-9fa6f3ecbf8e
0,Death Abroad Procedures,Over-70s and at-risk Brits advised against travelling on cruise ships,https://gov.uk/government/news/over-70s-and-at-risk-brits-advised-against-travelling-on-cruise-ships,1.000,6346fa60-73ba-4cd4-88b9-569f8dcd07bc
0,Death Abroad Procedures,Memorandum of understanding: Common Travel Area healthcare arrangements between the UK/Northern Ireland and Ireland,https://gov.uk/government/publications/memorandum-of-understanding-common-travel-area-healthcare-arrangements-between-the-uknorthern-ireland-and-ireland,1.000,63f41180-744d-4e2a-b08b-4bbfd2a546da
0,Death Abroad Procedures,New government partnership with airlines to fly back more tourists stranded abroad,https://gov.uk/government/news/new-government-partnership-with-airlines-to-fly-back-more-tourists-stranded-abroad,0.788,6449d886-e469-4206-82df-de722371e36a
0,Death Abroad Procedures,List of UK airports and seaports with red channels or red point phones,https://gov.uk/guidance/list-of-uk-airports-and-seaports-with-red-channels-or-red-point-phones,0.730,649b8e6e-5f6f-413e-92e1-0bd18ffb1941
0,Death Abroad Procedures,When someone dies in Kyrgyzstan,https://gov.uk/guidance/when-someone-dies-in-kyrgyzstan,0.836,64b704e9-d72c-41fe-841a-ad6c1facbc4d
0,Death Abroad Procedures,Travel Advice changes made for over 30 countries and territories,https://gov.uk/government/news/travel-advice-changes-made-for-over-30-countries-and-territories,1.000,6524e199-42ef-47c0-b234-85c306ccddfb
0,Death Abroad Procedures,"Healthcare in the EU, Norway, Iceland, Liechtenstein and Switzerland",https://gov.uk/government/collections/healthcare-in-the-eu-norway-iceland-liechtenstein-and-switzerland,0.768,65506cbf-ad83-4082-99ba-d2ed4ed2b0b5
0,Death Abroad Procedures,Foreign travel advice,https://gov.uk/foreign-travel-advice,0.691,659cc09e-02de-4b42-acd1-e1d7fd3d5e66
0,Death Abroad Procedures,Antigua and Barbuda: medical facilities,https://gov.uk/government/publications/antigua-list-of-medical-facilities-practitioners,0.680,65d75ee3-4b39-4fc3-8336-144d528335c5
0,Death Abroad Procedures,When someone dies in South Korea,https://gov.uk/guidance/what-to-do-after-a-british-person-dies-in-south-korea,0.882,66286b7b-44d4-4887-96e7-bfb2ad785133
0,Death Abroad Procedures,When someone dies in Nicaragua,https://gov.uk/government/publications/nicaragua-bereavement-packinformation,1.000,668b5f51-989d-4bac-8394-25be1705fa9a
0,Death Abroad Procedures,Japanese comedian’s top tips for fans travelling to the Rugby World Cup,https://gov.uk/government/news/japanese-comedians-top-tips-for-fans-travelling-to-the-rugby-world-cup,0.641,66fd36ad-48e0-4852-9c6c-68bde14066a6
0,Death Abroad Procedures,When someone dies in Liberia,https://gov.uk/government/publications/liberia-bereavement-death-abroad,1.000,680dcc1a-89ed-4321-b0db-c8efd531204c
0,Death Abroad Procedures,Britons urged to get travel smart before they go abroad,https://gov.uk/government/news/britons-urged-to-get-travel-smart-before-they-go-abroad,0.782,69ba477e-14cf-407a-9e41-35f8be68f8ad
0,Death Abroad Procedures,Laos: translators and intrepreters,https://gov.uk/government/publications/laos-translators-and-intrepreters,0.928,69edf5cf-b2e0-47f2-bcaf-91504cd1390a
0,Death Abroad Procedures,British Embassy Dublin hosts citizen's outreach event,https://gov.uk/government/news/british-embassy-dublin-hosts-citizens-outreach-event,0.761,6a28fd8e-7690-4867-b350-524e16bcd780
0,Death Abroad Procedures,When someone dies in Cambodia,https://gov.uk/government/publications/cambodia-bereavement-information,1.000,6a42390d-5d1d-4b4a-b3ac-3f9d622ea152
0,Death Abroad Procedures,Madagascar: funeral directors,https://gov.uk/government/publications/madagascar-list-of-funeral-directors,0.896,6b208e8e-2fc8-4564-873b-4067107068c3
0,Death Abroad Procedures,"International co-operation only way to get travellers home and beat coronavirus, says the Foreign Secretary",https://gov.uk/government/news/international-cooperation-only-way-to-get-travellers-home-and-beat-coronavirus-says-the-foreign-secretary,0.944,6bbacde0-0169-43eb-ae82-5f577c614e3e
